Has equal domain;ID;Link position;Name;Suggested URL;URL
0.0;000000003;7.0;STATISTIK AUSTRIA;https://www.facebook.com/FSG.Statistik.Austria/;
0.0;000000003;8.0;STATISTIK AUSTRIA;https://en.wikipedia.org/wiki/States_of_Austria;
0.0;000000003;9.0;STATISTIK AUSTRIA;https://www.jewiki.net/wiki/Statistik_Austria;
0.0;000000004;0.0;STATISTIK AUSTRIA;https://statistik.at/;
0.0;000000004;1.0;STATISTIK AUSTRIA;https://www.statistik.at/web_de/statistiken/index.html;
0.0;000000004;2.0;STATISTIK AUSTRIA;https://www.statistik.at/web_en/;
0.0;000000004;3.0;STATISTIK AUSTRIA;https://de.wikipedia.org/wiki/Statistik_Austria;
0.0;000000004;4.0;STATISTIK AUSTRIA;http://www.statistik-austria.at/;
0.0;000000004;5.0;STATISTIK AUSTRIA;https://twitter.com/statistik_at;
0.0;000000004;6.0;STATISTIK AUSTRIA;https://www.facebook.com/FSG.Statistik.Austria/;
0.0;000000004;7.0;STATISTIK AUSTRIA;https://www.statistik.gv.at/;
0.0;000000004;8.0;STATISTIK AUSTRIA;https://www.wikiwand.com/de/Statistik_Austria;
0.0;000000004;9.0;STATISTIK AUSTRIA;https://en.wikipedia.org/wiki/States_of_Austria;
0.0;000000005;0.0;STATISTIK AUSTRIA;https://statistik.at/;
0.0;000000005;1.0;STATISTIK AUSTRIA;https://www.statistik.at/web_de/statistiken/index.html;
0.0;000000005;2.0;STATISTIK AUSTRIA;https://www.statistik.at/web_en/;
0.0;000000005;3.0;STATISTIK AUSTRIA;https://de.wikipedia.org/wiki/Statistik_Austria;
0.0;000000005;4.0;STATISTIK AUSTRIA;http://www.statistik-austria.at/;
0.0;000000005;5.0;STATISTIK AUSTRIA;https://twitter.com/statistik_at;
0.0;000000005;6.0;STATISTIK AUSTRIA;https://www.facebook.com/FSG.Statistik.Austria/;
0.0;000000005;7.0;STATISTIK AUSTRIA;https://www.statistik.gv.at/;
0.0;000000005;8.0;STATISTIK AUSTRIA;https://www.wikiwand.com/de/Statistik_Austria;
0.0;000000005;9.0;STATISTIK AUSTRIA;https://en.wikipedia.org/wiki/States_of_Austria;
0.0;000000006;0.0;Institute of Statistics;http://uis.unesco.org/;http://www.instat.gov.al
0.0;000000006;1.0;Institute of Statistics;http://www.insse.ro/cms/en;http://www.instat.gov.al
0.0;000000006;2.0;Institute of Statistics;https://nis.gov.kh/;http://www.instat.gov.al
0.0;000000006;3.0;Institute of Statistics;https://en.wikipedia.org/wiki/UNESCO_Institute_for_Statistics;http://www.instat.gov.al
0.0;000000006;4.0;Institute of Statistics;http://instat.gov.al/en;http://www.instat.gov.al
0.0;000000006;5.0;Institute of Statistics;https://www.statistics.gov.rw/statistical-publications/subjects;http://www.instat.gov.al
0.0;000000006;6.0;Institute of Statistics;https://instat.uplb.edu.ph/;http://www.instat.gov.al
0.0;000000006;7.0;Institute of Statistics;https://en.www.inegi.org.mx/;http://www.instat.gov.al
0.0;000000006;8.0;Institute of Statistics;https://www.niss.org/;http://www.instat.gov.al
0.0;000000006;9.0;Institute of Statistics;https://twitter.com/statisticsRW;http://www.instat.gov.al
0.0;000000007;0.0;Institute of Statistics;http://uis.unesco.org/;
0.0;000000007;1.0;Institute of Statistics;http://www.insse.ro/cms/en;
0.0;000000007;2.0;Institute of Statistics;https://nis.gov.kh/;
0.0;000000007;3.0;Institute of Statistics;https://en.wikipedia.org/wiki/UNESCO_Institute_for_Statistics;
0.0;000000007;4.0;Institute of Statistics;http://instat.gov.al/en;
0.0;000000007;5.0;Institute of Statistics;https://www.statistics.gov.rw/statistical-publications/subjects;
0.0;000000007;6.0;Institute of Statistics;https://instat.uplb.edu.ph/;
0.0;000000007;7.0;Institute of Statistics;https://en.www.inegi.org.mx/;
0.0;000000007;8.0;Institute of Statistics;https://www.niss.org/;
0.0;000000007;9.0;Institute of Statistics;https://twitter.com/statisticsRW;
0.0;000000008;0.0;Institute of Statistics;http://uis.unesco.org/;http://www.instat.gov.al
0.0;000000008;1.0;Institute of Statistics;http://www.insse.ro/cms/en;http://www.instat.gov.al
0.0;000000008;2.0;Institute of Statistics;https://nis.gov.kh/;http://www.instat.gov.al
0.0;000000008;3.0;Institute of Statistics;https://en.wikipedia.org/wiki/International_Statistical_Institute;http://www.instat.gov.al
0.0;000000008;4.0;Institute of Statistics;http://instat.gov.al/en;http://www.instat.gov.al
0.0;000000008;5.0;Institute of Statistics;https://instat.uplb.edu.ph/;http://www.instat.gov.al
0.0;000000008;6.0;Institute of Statistics;https://www.statistics.gov.rw/statistical-publications/subjects;http://www.instat.gov.al
0.0;000000008;7.0;Institute of Statistics;https://www.niss.org/;http://www.instat.gov.al
0.0;000000008;8.0;Institute of Statistics;https://en.www.inegi.org.mx/;http://www.instat.gov.al
0.0;000000008;9.0;Institute of Statistics;https://twitter.com/statisticsRW;http://www.instat.gov.al
0.0;000000009;0.0;Institute of Statistics;http://uis.unesco.org/;http://www.instat.gov.al
0.0;000000009;1.0;Institute of Statistics;http://www.insse.ro/cms/en;http://www.instat.gov.al
0.0;000000009;2.0;Institute of Statistics;https://nis.gov.kh/;http://www.instat.gov.al
0.0;000000009;3.0;Institute of Statistics;https://en.wikipedia.org/wiki/UNESCO_Institute_for_Statistics;http://www.instat.gov.al
0.0;000000009;4.0;Institute of Statistics;http://instat.gov.al/en;http://www.instat.gov.al
0.0;000000009;5.0;Institute of Statistics;https://www.statistics.gov.rw/statistical-publications/subjects;http://www.instat.gov.al
0.0;000000009;6.0;Institute of Statistics;https://instat.uplb.edu.ph/;http://www.instat.gov.al
0.0;000000009;7.0;Institute of Statistics;https://en.www.inegi.org.mx/;http://www.instat.gov.al
0.0;000000009;8.0;Institute of Statistics;https://www.niss.org/;http://www.instat.gov.al
0.0;000000009;9.0;Institute of Statistics;https://twitter.com/statisticsRW;http://www.instat.gov.al
0.0;000000010;0.0;Institute of Statistics;http://uis.unesco.org/;
0.0;000000010;1.0;Institute of Statistics;http://www.insse.ro/cms/en;
0.0;000000010;2.0;Institute of Statistics;https://nis.gov.kh/;
0.0;000000010;3.0;Institute of Statistics;https://en.wikipedia.org/wiki/UNESCO_Institute_for_Statistics;
0.0;000000010;4.0;Institute of Statistics;https://www.statistics.gov.rw/statistical-publications/subjects;
0.0;000000010;5.0;Institute of Statistics;http://instat.gov.al/en;
0.0;000000010;6.0;Institute of Statistics;https://instat.uplb.edu.ph/;
0.0;000000010;7.0;Institute of Statistics;https://en.www.inegi.org.mx/;
0.0;000000010;8.0;Institute of Statistics;https://twitter.com/statisticsRW;
0.0;000000010;9.0;Institute of Statistics;https://www.niss.org/;
0.0;000000011;0.0;Departament d´Estadística;http://www.ub.edu/stat/;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000011;1.0;Departament d´Estadística;https://www.eio.upc.edu/;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000011;2.0;Departament d´Estadística;https://www.bcn.cat/estadistica/catala/index.htm;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000011;3.0;Departament d´Estadística;http://ensenyament.gencat.cat/ca/inici/;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000011;4.0;Departament d´Estadística;https://www.udg.edu/ca/depimae;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000011;5.0;Departament d´Estadística;https://www.uv.es/eio;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000011;6.0;Departament d´Estadística;https://studyres.com/doc/8918555/departament-d%E2%80%99estad%C3%ADstica-i-i.o.--universitat-de-val-encia.;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000011;7.0;Departament d´Estadística;https://www.wikidata.org/wiki/Q51674118;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000011;8.0;Departament d´Estadística;https://web.archive.org/web/20101210081203/http://www.estadistica.ad/serveiestudis/web/index.asp;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000011;9.0;Departament d´Estadística;http://www.ine.gub.uy/vinculos;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000012;0.0;Departament d´Estadística;http://www.ub.edu/stat/;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000012;1.0;Departament d´Estadística;https://www.eio.upc.edu/;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000012;2.0;Departament d´Estadística;http://ensenyament.gencat.cat/ca/inici/;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000012;3.0;Departament d´Estadística;https://www.bcn.cat/estadistica/catala/index.htm;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000012;4.0;Departament d´Estadística;https://www.udg.edu/ca/depimae;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000012;5.0;Departament d´Estadística;https://www.uv.es/eio;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000012;6.0;Departament d´Estadística;https://studyres.com/doc/8918555/departament-d%E2%80%99estad%C3%ADstica-i-i.o.--universitat-de-val-encia.;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000012;7.0;Departament d´Estadística;https://web.archive.org/web/20101210081203/http://www.estadistica.ad/serveiestudis/web/index.asp;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000012;8.0;Departament d´Estadística;https://www.wikidata.org/wiki/Q51674118;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000012;9.0;Departament d´Estadística;https://www.facebook.com/pages/category/College---University/Servei-dEstad%C3%ADstica-Aplicada-UAB-290150904335244/;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000013;0.0;Departament d´Estadística;http://www.ub.edu/stat/;
0.0;000000013;1.0;Departament d´Estadística;https://www.eio.upc.edu/;
0.0;000000013;2.0;Departament d´Estadística;http://ensenyament.gencat.cat/ca/inici/;
0.0;000000013;3.0;Departament d´Estadística;https://www.bcn.cat/estadistica/catala/index.htm;
0.0;000000013;4.0;Departament d´Estadística;https://www.udg.edu/ca/depimae;
0.0;000000013;5.0;Departament d´Estadística;https://www.uv.es/eio;
0.0;000000013;6.0;Departament d´Estadística;https://studyres.com/doc/8918555/departament-d%E2%80%99estad%C3%ADstica-i-i.o.--universitat-de-val-encia.;
0.0;000000013;7.0;Departament d´Estadística;https://web.archive.org/web/20101210081203/http://www.estadistica.ad/serveiestudis/web/index.asp;
0.0;000000013;8.0;Departament d´Estadística;https://www.wikidata.org/wiki/Q51674118;
0.0;000000013;9.0;Departament d´Estadística;https://www.facebook.com/pages/category/College---University/Servei-dEstad%C3%ADstica-Aplicada-UAB-290150904335244/;
0.0;000000014;0.0;Departament d´Estadística;http://www.ub.edu/stat/;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000014;1.0;Departament d´Estadística;https://web.archive.org/web/20170115063522/http://www.estadistica.ad/serveiestudis/web/banc_dades4.asp?tipus_grafic=&check=0&bGrafic=&formules=inici&any1=01%2F01%2F1947&any2=01%2F01%2F2015&codi_divisio=8&lang=1&codi_subtemes=8&codi_tema=2&chkseries=;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000014;2.0;Departament d´Estadística;http://ensenyament.gencat.cat/ca/inici/;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000014;3.0;Departament d´Estadística;https://www.eio.upc.edu/;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000014;4.0;Departament d´Estadística;https://www.bcn.cat/estadistica/catala/index.htm;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000014;5.0;Departament d´Estadística;https://www.udg.edu/ca/depimae;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000014;6.0;Departament d´Estadística;https://www.uv.es/eio;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000014;7.0;Departament d´Estadística;https://studyres.com/doc/8918555/departament-d%E2%80%99estad%C3%ADstica-i-i.o.--universitat-de-val-encia.;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000014;8.0;Departament d´Estadística;https://barcelona.academia.edu/Departments/Departament_d_Estadistica;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000014;9.0;Departament d´Estadística;https://www.wikidata.org/wiki/Q51674118;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000015;0.0;Departament d´Estadística;http://www.ub.edu/stat/;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000015;1.0;Departament d´Estadística;https://www.eio.upc.edu/;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000015;2.0;Departament d´Estadística;http://ensenyament.gencat.cat/ca/inici/;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000015;3.0;Departament d´Estadística;https://www.bcn.cat/estadistica/catala/index.htm;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000015;4.0;Departament d´Estadística;https://www.udg.edu/ca/depimae;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000015;5.0;Departament d´Estadística;https://www.uv.es/eio;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000015;6.0;Departament d´Estadística;https://studyres.com/doc/8918555/departament-d%E2%80%99estad%C3%ADstica-i-i.o.--universitat-de-val-encia.;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000015;7.0;Departament d´Estadística;https://web.archive.org/web/20101210081203/http://www.estadistica.ad/serveiestudis/web/index.asp;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000015;8.0;Departament d´Estadística;https://www.wikidata.org/wiki/Q51674118;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000015;9.0;Departament d´Estadística;https://www.facebook.com/pages/category/College---University/Servei-dEstad%C3%ADstica-Aplicada-UAB-290150904335244/;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000016;0.0;Departament d´Estadística;http://www.ub.edu/stat/;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000016;1.0;Departament d´Estadística;https://web.archive.org/web/20170115063522/http://www.estadistica.ad/serveiestudis/web/banc_dades4.asp?tipus_grafic=&check=0&bGrafic=&formules=inici&any1=01%2F01%2F1947&any2=01%2F01%2F2015&codi_divisio=8&lang=1&codi_subtemes=8&codi_tema=2&chkseries=;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000016;2.0;Departament d´Estadística;http://ensenyament.gencat.cat/ca/inici/;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000016;3.0;Departament d´Estadística;https://www.eio.upc.edu/;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000016;4.0;Departament d´Estadística;https://www.bcn.cat/estadistica/catala/index.htm;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000016;5.0;Departament d´Estadística;https://www.udg.edu/ca/depimae;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000016;6.0;Departament d´Estadística;https://www.uv.es/eio;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000016;7.0;Departament d´Estadística;https://studyres.com/doc/8918555/departament-d%E2%80%99estad%C3%ADstica-i-i.o.--universitat-de-val-encia.;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000016;8.0;Departament d´Estadística;https://www.wikidata.org/wiki/Q51674118;https://www.estadistica.ad/serveiestudis/web/index.asp
0.0;000000016;9.0;Departament d´Estadística;https://www.facebook.com/pages/category/College---University/Servei-dEstad%C3%ADstica-Aplicada-UAB-290150904335244/;https://www.estadistica.ad/serveiestudis/web/index.asp
1.0;000000017;0.0;National Statistical Committee of the Republic of Belarus;https://www.belstat.gov.by/;https://www.belstat.gov.by
1.0;000000017;1.0;National Statistical Committee of the Republic of Belarus;https://www.belstat.gov.by/en/map/?special_version=Y;https://www.belstat.gov.by
1.0;000000017;2.0;National Statistical Committee of the Republic of Belarus;https://www.belstat.gov.by/en/ofitsialnaya-statistika/publications/;https://www.belstat.gov.by
0.0;000000017;4.0;National Statistical Committee of the Republic of Belarus;https://web.archive.org/web/20110403092907/http://belstat.gov.by/homep/en/main.html;https://www.belstat.gov.by
0.0;000000017;6.0;National Statistical Committee of the Republic of Belarus;https://www.isi-web.org/index.php/resources/national-statistical-offices;https://www.belstat.gov.by
0.0;000000017;7.0;National Statistical Committee of the Republic of Belarus;https://www.slideserve.com/alanna/national-statistical-committee-of-the-republic-of-belarus;https://www.belstat.gov.by
0.0;000000017;8.0;National Statistical Committee of the Republic of Belarus;https://en.wikipedia.org/wiki/State_Security_Committee_of_the_Republic_of_Belarus;https://www.belstat.gov.by
0.0;000000017;9.0;National Statistical Committee of the Republic of Belarus;https://news.myseldon.com/en/dossier/institution/3846013/main;https://www.belstat.gov.by
0.0;000000019;0.0;National Statistical Committee of the Republic of Belarus;https://www.belstat.gov.by/en/ofitsialnaya-statistika/ssrd-mvf_2/natsionalnaya-stranitsa-svodnyh-dannyh/;
0.0;000000019;1.0;National Statistical Committee of the Republic of Belarus;https://www.belstat.gov.by/en/ofitsialnaya-statistika/publications/;
0.0;000000019;2.0;National Statistical Committee of the Republic of Belarus;https://www.belstat.gov.by/en/classifiers/general-information-about-classifications/;
0.0;000000019;3.0;National Statistical Committee of the Republic of Belarus;https://web.archive.org/web/20110403092907/http://belstat.gov.by/homep/en/main.html;
0.0;000000019;5.0;National Statistical Committee of the Republic of Belarus;https://www.slideserve.com/alanna/national-statistical-committee-of-the-republic-of-belarus;
0.0;000000019;7.0;National Statistical Committee of the Republic of Belarus;https://www.isi-web.org/index.php/resources/national-statistical-offices;
0.0;000000019;8.0;National Statistical Committee of the Republic of Belarus;https://en.wikipedia.org/wiki/State_Security_Committee_of_the_Republic_of_Belarus;
0.0;000000019;9.0;National Statistical Committee of the Republic of Belarus;https://www.scribd.com/document/152138036/Belarus-in-Figures-2012;
1.0;000000020;0.0;Statistics Belgium;https://statbel.fgov.be/en;https://statbel.fgov.be
0.0;000000020;1.0;Statistics Belgium;https://en.wikipedia.org/wiki/Statistics_Belgium;https://statbel.fgov.be
0.0;000000020;2.0;Statistics Belgium;https://www.statista.com/topics/2384/belgium/;https://statbel.fgov.be
0.0;000000020;3.0;Statistics Belgium;https://ec.europa.eu/eurostat/web/ess/belgium/statistics;https://statbel.fgov.be
0.0;000000020;4.0;Statistics Belgium;https://WikiMili.com/en/Statistics_Belgium;https://statbel.fgov.be
0.0;000000020;5.0;Statistics Belgium;https://asylumineurope.org/reports/country/belgium/statistics;https://statbel.fgov.be
0.0;000000020;6.0;Statistics Belgium;https://www.cia.gov/library/publications/the-world-factbook/geos/be.html;https://statbel.fgov.be
0.0;000000020;7.0;Statistics Belgium;https://dic.academic.ru/dic.nsf/enwiki/250808;https://statbel.fgov.be
0.0;000000020;8.0;Statistics Belgium;https://www.whoscored.com/Teams/339/Show/Belgium-Belgium;https://statbel.fgov.be
0.0;000000020;9.0;Statistics Belgium;https://data.oecd.org/belgium.htm;https://statbel.fgov.be
1.0;000000021;0.0;Statistics Belgium;https://statbel.fgov.be/en;https://statbel.fgov.be
0.0;000000021;1.0;Statistics Belgium;https://en.wikipedia.org/wiki/Statistics_Belgium;https://statbel.fgov.be
0.0;000000021;2.0;Statistics Belgium;https://www.statista.com/topics/2384/belgium/;https://statbel.fgov.be
0.0;000000021;3.0;Statistics Belgium;https://ec.europa.eu/eurostat/web/ess/belgium/statistics;https://statbel.fgov.be
0.0;000000021;4.0;Statistics Belgium;https://www.cia.gov/library/publications/the-world-factbook/geos/be.html;https://statbel.fgov.be
0.0;000000021;5.0;Statistics Belgium;https://WikiMili.com/en/Statistics_Belgium;https://statbel.fgov.be
0.0;000000021;6.0;Statistics Belgium;https://www.whoscored.com/Teams/339/Show/Belgium-Belgium;https://statbel.fgov.be
0.0;000000021;7.0;Statistics Belgium;https://asylumineurope.org/reports/country/belgium/statistics;https://statbel.fgov.be
0.0;000000021;8.0;Statistics Belgium;https://www.nbb.be/en/statistics;https://statbel.fgov.be
0.0;000000021;9.0;Statistics Belgium;https://dic.academic.ru/dic.nsf/enwiki/250808;https://statbel.fgov.be
1.0;000000022;0.0;Statistics Belgium;https://statbel.fgov.be/en;https://statbel.fgov.be
0.0;000000022;1.0;Statistics Belgium;https://en.wikipedia.org/wiki/Statistics_Belgium;https://statbel.fgov.be
0.0;000000022;2.0;Statistics Belgium;https://www.statista.com/topics/2384/belgium/;https://statbel.fgov.be
0.0;000000022;3.0;Statistics Belgium;https://ec.europa.eu/eurostat/web/ess/belgium/statistics;https://statbel.fgov.be
0.0;000000022;4.0;Statistics Belgium;https://WikiMili.com/en/Statistics_Belgium;https://statbel.fgov.be
0.0;000000022;5.0;Statistics Belgium;https://www.whoscored.com/Teams/339/Show/Belgium-Belgium;https://statbel.fgov.be
0.0;000000022;6.0;Statistics Belgium;https://dic.academic.ru/dic.nsf/enwiki/250808;https://statbel.fgov.be
0.0;000000022;7.0;Statistics Belgium;http://worldpopulationreview.com/countries/belgium-population;https://statbel.fgov.be
0.0;000000022;8.0;Statistics Belgium;https://www.fctables.com/national/belgium/;https://statbel.fgov.be
0.0;000000022;9.0;Statistics Belgium;https://www.nbb.be/en/statistics;https://statbel.fgov.be
0.0;000000023;0.0;Statistics Belgium;https://statbel.fgov.be/en;
0.0;000000023;1.0;Statistics Belgium;https://en.wikipedia.org/wiki/Statistics_Belgium;
0.0;000000023;2.0;Statistics Belgium;https://www.statista.com/topics/2384/belgium/;
0.0;000000023;3.0;Statistics Belgium;https://ec.europa.eu/eurostat/web/ess/belgium/statistics;
0.0;000000023;4.0;Statistics Belgium;https://WikiMili.com/en/Statistics_Belgium;
0.0;000000023;5.0;Statistics Belgium;https://www.whoscored.com/Teams/339/Show/Belgium-Belgium;
0.0;000000023;6.0;Statistics Belgium;https://dic.academic.ru/dic.nsf/enwiki/250808;
0.0;000000023;7.0;Statistics Belgium;http://worldpopulationreview.com/countries/belgium-population;
0.0;000000023;8.0;Statistics Belgium;https://www.fctables.com/national/belgium/;
0.0;000000023;9.0;Statistics Belgium;https://data.oecd.org/belgium.htm;
1.0;000000024;0.0;Statistisches Bundesamt;https://www.destatis.de/;https://www.destatis.de
1.0;000000024;1.0;Statistisches Bundesamt;https://www.destatis.de/EN;https://www.destatis.de
0.0;000000024;2.0;Statistisches Bundesamt;https://de.wikipedia.org/wiki/Statistisches_Bundesamt;https://www.destatis.de
0.0;000000024;3.0;Statistisches Bundesamt;https://twitter.com/destatis;https://www.destatis.de
0.0;000000024;4.0;Statistisches Bundesamt;https://en.wikipedia.org/wiki/Federal_Statistical_Office_of_Germany;https://www.destatis.de
0.0;000000024;5.0;Statistisches Bundesamt;https://www.t-online.de/themen/statistisches-bundesamt;https://www.destatis.de
0.0;000000024;6.0;Statistisches Bundesamt;https://commons.wikimedia.org/wiki/Category:Statistisches_Bundesamt;https://www.destatis.de
0.0;000000024;7.0;Statistisches Bundesamt;https://translate.academic.ru/Statistische%20Bundesamt/de/ru/;https://www.destatis.de
0.0;000000024;8.0;Statistisches Bundesamt;https://de.statista.com/;https://www.destatis.de
0.0;000000024;9.0;Statistisches Bundesamt;https://www.bfs.admin.ch/;https://www.destatis.de
1.0;000000025;0.0;Federal Statistical Office;https://www.destatis.de/EN;https://www.destatis.de
0.0;000000025;1.0;Federal Statistical Office;https://en.wikipedia.org/wiki/Federal_Statistical_Office_of_Germany;https://www.destatis.de
