ID;Name;URL;Suggested URL;Link position;Has equal domain;Has Simple Suggested URL;URL to scrape;Has Address;Has Email;Has ID;Has Name;Has Phone;Has Populated place
000000004;STATISTIK AUSTRIA;;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/nomenu/suchergebnisse/index.html?advForm=true;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/services/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/klassifikationen/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/frageboegen/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/dokumentationen/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/services/oesterreich_zahlen_daten_fakten/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/services/oesterreichischerzahlenspiegel/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/services/stat_jahrbuch/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/services/neu/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/services/publikationen/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/services/newsletter_anmeldung/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/sitemap/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/index_a_z/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/presse/rss/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/ueber_uns/so_kommen_sie_zu_uns/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://www.statistik.at/web_de/statistiken/index.html;1.0;0.0;0.0;http://www.statistik.at/web_de/statistiken/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://www.statistik.at/web_de/statistiken/index.html;1.0;0.0;0.0;http://www.statistik.at/web_de/kontakt/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://www.statistik.at/web_de/statistiken/index.html;1.0;0.0;0.0;http://www.statistik.at/web_de/rechtlicher_hinweis/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://www.statistik.at/web_de/statistiken/index.html;1.0;0.0;0.0;http://www.statistik.at/web_en/statistics/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://www.statistik.at/web_de/statistiken/index.html;1.0;0.0;0.0;http://www.statistik.at/web_de/nomenu/suchergebnisse/index.html?advForm=true;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://www.statistik.at/web_de/statistiken/index.html;1.0;0.0;0.0;http://www.statistik.at/web_de/services/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://www.statistik.at/web_de/statistiken/index.html;1.0;0.0;0.0;http://www.statistik.at/web_de/klassifikationen/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://www.statistik.at/web_de/statistiken/index.html;1.0;0.0;0.0;http://www.statistik.at/web_de/frageboegen/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://www.statistik.at/web_de/statistiken/index.html;1.0;0.0;0.0;http://www.statistik.at/web_de/dokumentationen/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://www.statistik.at/web_de/statistiken/index.html;1.0;0.0;0.0;http://www.statistik.at/web_de/services/oesterreich_zahlen_daten_fakten/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://www.statistik.at/web_de/statistiken/index.html;1.0;0.0;0.0;http://www.statistik.at/web_de/services/oesterreichischerzahlenspiegel/index.html;1.0;1.0;0.0;1.0;0.0;1.0
