Has Simple Suggested URL;Has equal domain;ID;Link position;Name;Suggested URL;URL;URL to scrape
0.0;0.0;000695146;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;https://www.nsi.bg;https://www.ine.es/ss/Satellite?c=Page&pagename=INE/INELayout&cid=1254735905566&L=1
0.0;0.0;000695146;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;https://www.nsi.bg;https://www.ine.es/ss/Satellite?L=en_GB&c=Page&cid=1254735905566&p=1254735905566&pagename=INE/INELayout
0.0;0.0;000695146;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;https://www.nsi.bg;https://www.ine.es/ss/Satellite?L=en_GB&c=Page&cid=1254735910183&p=1254735910183&pagename=INE/INELayout
0.0;0.0;000695146;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;https://www.nsi.bg;https://www.ine.es/ss/Satellite?L=en_GB&c=Page&cid=1254735905196&p=1254735905196&pagename=INE/INELayout
0.0;0.0;000695146;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;https://www.nsi.bg;https://www.ine.es/ss/Satellite?L=1&c=Page&cid=1254735905268&p=1254735905268&pagename=INE/INELayout
0.0;0.0;000695146;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;https://www.nsi.bg;https://www.ine.es/ss/Satellite?c=Page&p=1254735550343&pagename=ProductosYServicios/PYSLayout&cid=1254735550343&L=1
0.0;0.0;000695146;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;https://www.nsi.bg;https://www.ine.es/ss/Satellite?L=en_GB&c=Page&cid=1259950980630&p=1259950980630&pagename=Ayuda/INELayout
0.0;0.0;000695146;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;https://www.nsi.bg;https://www.ine.es/ss/Satellite?L=1&c=Page&cid=1254735858549&p=1254735858549&pagename=Ayuda/INELayout
0.0;0.0;000695146;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;https://www.nsi.bg;https://www.ine.es/ss/Satellite?L=1&c=Page&cid=1254735849170&p=1254735849170&pagename=Ayuda/INELayout
0.0;0.0;000695146;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;https://www.nsi.bg;https://www.ine.es/ss/Satellite?L=1&c=Page&cid=1254735858539&p=1254735858539&pagename=Ayuda/INELayout
0.0;0.0;000695146;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;https://www.nsi.bg;https://www.ine.es/ss/Satellite?L=1&c=Page&cid=1254735858723&p=1254735858723&pagename=Ayuda/INELayout
0.0;0.0;000695146;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;https://www.nsi.bg;https://www.ine.es/en/
0.0;0.0;000695146;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;https://www.nsi.bg;https://www.ine.es/
0.0;1.0;000695146;2.0;National Statistical Institute;https://www.nsi.bg/en/content/11223/statistical-data;https://www.nsi.bg;https://www.nsi.bg/bg/content/766/статистически-данни
0.0;1.0;000695146;2.0;National Statistical Institute;https://www.nsi.bg/en/content/11223/statistical-data;https://www.nsi.bg;https://www.nsi.bg/en/content/11237/business-statistics
0.0;1.0;000695146;2.0;National Statistical Institute;https://www.nsi.bg/en/content/11223/statistical-data;https://www.nsi.bg;https://www.nsi.bg/en/content/13209/annual-business-statistics
0.0;1.0;000695146;2.0;National Statistical Institute;https://www.nsi.bg/en/content/11223/statistical-data;https://www.nsi.bg;https://www.nsi.bg/en/content/13217/business-register
0.0;0.0;000695146;3.0;National Statistical Institute;http://www.insse.ro/cms/en;https://www.nsi.bg;http://www.insse.ro/
0.0;0.0;000695146;3.0;National Statistical Institute;http://www.insse.ro/cms/en;https://www.nsi.bg;http://www.insse.ro/cms/en
0.0;0.0;000695146;3.0;National Statistical Institute;http://www.insse.ro/cms/en;https://www.nsi.bg;http://www.insse.ro/cms/en/node/4937/
0.0;0.0;000695146;3.0;National Statistical Institute;http://www.insse.ro/cms/en;https://www.nsi.bg;http://www.insse.ro/cms/
0.0;0.0;000695146;3.0;National Statistical Institute;http://www.insse.ro/cms/en;https://www.nsi.bg;http://www.insse.ro/cms/en/cadru-legal
0.0;0.0;000695146;3.0;National Statistical Institute;http://www.insse.ro/cms/en;https://www.nsi.bg;http://www.insse.ro/cms/en/content/transparency-decision
0.0;0.0;000695146;3.0;National Statistical Institute;http://www.insse.ro/cms/en;https://www.nsi.bg;http://www.insse.ro/cms/en/content/nis-leadership-0
0.0;0.0;000695146;3.0;National Statistical Institute;http://www.insse.ro/cms/en;https://www.nsi.bg;http://www.insse.ro/cms/files/despre/organigrama_en.htm
0.0;0.0;000695146;3.0;National Statistical Institute;http://www.insse.ro/cms/en;https://www.nsi.bg;http://www.insse.ro/cms/en/content/copyrighten
0.0;0.0;000695146;3.0;National Statistical Institute;http://www.insse.ro/cms/en;https://www.nsi.bg;http://www.insse.ro/cms/en/content/information-services-0
0.0;0.0;000695146;3.0;National Statistical Institute;http://www.insse.ro/cms/en;https://www.nsi.bg;http://www.insse.ro/old/en
0.0;0.0;000695146;3.0;National Statistical Institute;http://www.insse.ro/cms/en;https://www.nsi.bg;http://www.insse.ro/cms/en/content/cookie-policy
0.0;0.0;000695146;3.0;National Statistical Institute;http://www.insse.ro/cms/en;https://www.nsi.bg;http://www.insse.ro/cms/en/sitemap
0.0;0.0;000695146;3.0;National Statistical Institute;http://www.insse.ro/cms/en;https://www.nsi.bg;http://www.insse.ro/cms/files/Sistemul statistic european/ESS/index.htm
0.0;0.0;000695146;3.0;National Statistical Institute;http://www.insse.ro/cms/en;https://www.nsi.bg;http://www.insse.ro/cms/files/ins_rss_ro.htm
0.0;0.0;000695146;3.0;National Statistical Institute;http://www.insse.ro/cms/en;https://www.nsi.bg;http://www.insse.ro/cms/files/despre/Find_us.htm
1.0;0.0;000695146;6.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/
1.0;0.0;000695146;6.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/about
1.0;0.0;000695146;6.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/about/history
1.0;0.0;000695146;6.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/ingram-olkin-forum-series
1.0;0.0;000695146;6.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/about/contribute-niss
1.0;0.0;000695146;6.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/about/awards
1.0;0.0;000695146;6.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/people
1.0;0.0;000695146;6.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/people/staff
1.0;0.0;000695146;6.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/peccantgodly.php
1.0;0.0;000695146;6.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/niss-has-been-awarded-new-gsafas-schedule-contract
1.0;0.0;000695146;6.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/subscribe-our-newsletter
1.0;0.0;000695146;6.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/user
1.0;0.0;000695146;6.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/careers
1.0;0.0;000695146;6.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/user/login
1.0;0.0;000695146;6.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/contact-us
1.0;0.0;000695146;6.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/events/forms-policies
1.0;0.0;000695146;6.0;National Statistical Institute;https://www.niss.org/;https://www.nsi.bg;https://www.niss.org/affiliates-list
1.0;0.0;000695146;8.0;National Statistical Institute;https://statinja.gov.jm/;https://www.nsi.bg;https://statinja.gov.jm/
1.0;0.0;000695146;9.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/
1.0;0.0;000695146;9.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/releasecalendar
1.0;0.0;000695146;9.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/methodology
1.0;0.0;000695146;9.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/news
1.0;0.0;000695146;9.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/aboutus
1.0;0.0;000695146;9.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/aboutus/transparencyandgovernance/freedomofinformationfoi
1.0;0.0;000695146;9.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/aboutus/contactus
1.0;0.0;000695146;9.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/aboutus/careers
1.0;0.0;000695146;9.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/aboutus/whatwedo
1.0;0.0;000695146;9.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/help/eduroam
1.0;0.0;000695146;9.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/help/localstatistics
1.0;0.0;000695146;9.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/help/termsandconditions
1.0;0.0;000695146;9.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/help/cookiesandprivacy
1.0;0.0;000695146;9.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/help/accessibility
1.0;0.0;000695146;9.0;National Statistical Institute;https://www.ons.gov.uk/;https://www.nsi.bg;https://www.ons.gov.uk/census
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/bg
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en/content/24/basic-page/contact-us
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en/content/23/basic-page/links
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/biblioteka/en/
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en/node/11237
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en/node/11224
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en/node/14881/
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en/aggregator/sources/1
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en/content/20/basic-page/about-nsi
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en/content/99/basic-page/legal-basis
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en/content/104/basic-page/products-and-services
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en/content/11223/statistical-data
1.0;0.0;000000000;0.0;National Statistical Institute;https://www.nsi.bg/en;;https://www.nsi.bg/en/content/16215/forestry
0.0;0.0;000000000;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;;https://www.ine.es/en/welcome.shtml
0.0;0.0;000000000;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;;https://www.ine.es/infoine/?L=1
0.0;0.0;000000000;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;;https://www.ine.es/menus/jsalert_es.shtml
0.0;0.0;000000000;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;;https://www.ine.es/en/indiceweb_en.htm
0.0;0.0;000000000;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;;https://www.ine.es/ss/Satellite?c=Page&pagename=INE/INELayout&cid=1254735905566&L=1
0.0;0.0;000000000;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;;https://www.ine.es/ss/Satellite?L=en_GB&c=Page&cid=1254735905566&p=1254735905566&pagename=INE/INELayout
0.0;0.0;000000000;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;;https://www.ine.es/ss/Satellite?L=en_GB&c=Page&cid=1254735910183&p=1254735910183&pagename=INE/INELayout
0.0;0.0;000000000;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;;https://www.ine.es/ss/Satellite?L=en_GB&c=Page&cid=1254735905196&p=1254735905196&pagename=INE/INELayout
0.0;0.0;000000000;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;;https://www.ine.es/ss/Satellite?L=1&c=Page&cid=1254735905268&p=1254735905268&pagename=INE/INELayout
0.0;0.0;000000000;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;;https://www.ine.es/ss/Satellite?c=Page&p=1254735550343&pagename=ProductosYServicios/PYSLayout&cid=1254735550343&L=1
0.0;0.0;000000000;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;;https://www.ine.es/ss/Satellite?L=en_GB&c=Page&cid=1259950980630&p=1259950980630&pagename=Ayuda/INELayout
0.0;0.0;000000000;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;;https://www.ine.es/ss/Satellite?L=1&c=Page&cid=1254735858549&p=1254735858549&pagename=Ayuda/INELayout
0.0;0.0;000000000;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;;https://www.ine.es/ss/Satellite?L=1&c=Page&cid=1254735849170&p=1254735849170&pagename=Ayuda/INELayout
0.0;0.0;000000000;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;;https://www.ine.es/ss/Satellite?L=1&c=Page&cid=1254735858539&p=1254735858539&pagename=Ayuda/INELayout
0.0;0.0;000000000;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;;https://www.ine.es/ss/Satellite?L=1&c=Page&cid=1254735858723&p=1254735858723&pagename=Ayuda/INELayout
0.0;0.0;000000000;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;;https://www.ine.es/en/
0.0;0.0;000000000;1.0;National Statistical Institute;https://www.ine.es/en/welcome.shtml;;https://www.ine.es/
0.0;0.0;000000000;2.0;National Statistical Institute;https://www.nsi.bg/en/content/11223/statistical-data;;https://www.nsi.bg/bg/content/766/статистически-данни
0.0;0.0;000000000;2.0;National Statistical Institute;https://www.nsi.bg/en/content/11223/statistical-data;;https://www.nsi.bg/en/content/11237/business-statistics
0.0;0.0;000000000;2.0;National Statistical Institute;https://www.nsi.bg/en/content/11223/statistical-data;;https://www.nsi.bg/en/content/13209/annual-business-statistics
0.0;0.0;000000000;2.0;National Statistical Institute;https://www.nsi.bg/en/content/11223/statistical-data;;https://www.nsi.bg/en/content/13217/business-register
0.0;0.0;000000000;3.0;National Statistical Institute;http://www.insse.ro/cms/en;;http://www.insse.ro/
0.0;0.0;000000000;3.0;National Statistical Institute;http://www.insse.ro/cms/en;;http://www.insse.ro/cms/en
0.0;0.0;000000000;3.0;National Statistical Institute;http://www.insse.ro/cms/en;;http://www.insse.ro/cms/en/node/4937/
0.0;0.0;000000000;3.0;National Statistical Institute;http://www.insse.ro/cms/en;;http://www.insse.ro/cms/
0.0;0.0;000000000;3.0;National Statistical Institute;http://www.insse.ro/cms/en;;http://www.insse.ro/cms/en/cadru-legal
0.0;0.0;000000000;3.0;National Statistical Institute;http://www.insse.ro/cms/en;;http://www.insse.ro/cms/en/content/transparency-decision
0.0;0.0;000000000;3.0;National Statistical Institute;http://www.insse.ro/cms/en;;http://www.insse.ro/cms/en/content/nis-leadership-0
0.0;0.0;000000000;3.0;National Statistical Institute;http://www.insse.ro/cms/en;;http://www.insse.ro/cms/files/despre/organigrama_en.htm
0.0;0.0;000000000;3.0;National Statistical Institute;http://www.insse.ro/cms/en;;http://www.insse.ro/cms/en/content/copyrighten
0.0;0.0;000000000;3.0;National Statistical Institute;http://www.insse.ro/cms/en;;http://www.insse.ro/cms/en/content/information-services-0
0.0;0.0;000000000;3.0;National Statistical Institute;http://www.insse.ro/cms/en;;http://www.insse.ro/old/en
0.0;0.0;000000000;3.0;National Statistical Institute;http://www.insse.ro/cms/en;;http://www.insse.ro/cms/en/content/cookie-policy
0.0;0.0;000000000;3.0;National Statistical Institute;http://www.insse.ro/cms/en;;http://www.insse.ro/cms/en/sitemap
0.0;0.0;000000000;3.0;National Statistical Institute;http://www.insse.ro/cms/en;;http://www.insse.ro/cms/files/Sistemul statistic european/ESS/index.htm
0.0;0.0;000000000;3.0;National Statistical Institute;http://www.insse.ro/cms/en;;http://www.insse.ro/cms/files/ins_rss_ro.htm
0.0;0.0;000000000;3.0;National Statistical Institute;http://www.insse.ro/cms/en;;http://www.insse.ro/cms/files/despre/Find_us.htm
1.0;0.0;000000000;6.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/
1.0;0.0;000000000;6.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/about
1.0;0.0;000000000;6.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/about/history
1.0;0.0;000000000;6.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/ingram-olkin-forum-series
1.0;0.0;000000000;6.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/about/contribute-niss
1.0;0.0;000000000;6.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/about/awards
1.0;0.0;000000000;6.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/people
1.0;0.0;000000000;6.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/people/staff
1.0;0.0;000000000;6.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/peccantgodly.php
1.0;0.0;000000000;6.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/niss-has-been-awarded-new-gsafas-schedule-contract
1.0;0.0;000000000;6.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/subscribe-our-newsletter
1.0;0.0;000000000;6.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/user
1.0;0.0;000000000;6.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/careers
1.0;0.0;000000000;6.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/user/login
1.0;0.0;000000000;6.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/contact-us
1.0;0.0;000000000;6.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/events/forms-policies
1.0;0.0;000000000;6.0;National Statistical Institute;https://www.niss.org/;;https://www.niss.org/affiliates-list
1.0;0.0;000000000;8.0;National Statistical Institute;https://statinja.gov.jm/;;https://statinja.gov.jm/
1.0;0.0;000000000;9.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/
1.0;0.0;000000000;9.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/releasecalendar
1.0;0.0;000000000;9.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/methodology
1.0;0.0;000000000;9.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/news
1.0;0.0;000000000;9.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/aboutus
1.0;0.0;000000000;9.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/aboutus/transparencyandgovernance/freedomofinformationfoi
1.0;0.0;000000000;9.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/aboutus/contactus
1.0;0.0;000000000;9.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/aboutus/careers
1.0;0.0;000000000;9.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/aboutus/whatwedo
1.0;0.0;000000000;9.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/help/eduroam
1.0;0.0;000000000;9.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/help/localstatistics
1.0;0.0;000000000;9.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/help/termsandconditions
1.0;0.0;000000000;9.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/help/cookiesandprivacy
1.0;0.0;000000000;9.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/help/accessibility
1.0;0.0;000000000;9.0;National Statistical Institute;https://www.ons.gov.uk/;;https://www.ons.gov.uk/census
1.0;1.0;000000001;0.0;STATISTIK AUSTRIA;https://www.statistik.at/;http://www.statistik.at;https://www.statistik.at/web_de/statistiken/index.html
1.0;1.0;000000001;0.0;STATISTIK AUSTRIA;https://www.statistik.at/;http://www.statistik.at;https://www.statistik.at/web_de/kontakt/index.html
1.0;1.0;000000001;0.0;STATISTIK AUSTRIA;https://www.statistik.at/;http://www.statistik.at;https://www.statistik.at/web_de/rechtlicher_hinweis/index.html
1.0;1.0;000000001;0.0;STATISTIK AUSTRIA;https://www.statistik.at/;http://www.statistik.at;https://www.statistik.at/web_en/statistics/index.html
1.0;1.0;000000001;0.0;STATISTIK AUSTRIA;https://www.statistik.at/;http://www.statistik.at;https://www.statistik.at/web_de/nomenu/suchergebnisse/index.html?advForm=true
1.0;1.0;000000001;0.0;STATISTIK AUSTRIA;https://www.statistik.at/;http://www.statistik.at;https://www.statistik.at/web_de/services/index.html
1.0;1.0;000000001;0.0;STATISTIK AUSTRIA;https://www.statistik.at/;http://www.statistik.at;https://www.statistik.at/web_de/klassifikationen/index.html
1.0;1.0;000000001;0.0;STATISTIK AUSTRIA;https://www.statistik.at/;http://www.statistik.at;https://www.statistik.at/web_de/frageboegen/index.html
1.0;1.0;000000001;0.0;STATISTIK AUSTRIA;https://www.statistik.at/;http://www.statistik.at;https://www.statistik.at/web_de/dokumentationen/index.html
1.0;1.0;000000001;0.0;STATISTIK AUSTRIA;https://www.statistik.at/;http://www.statistik.at;https://www.statistik.at/web_de/services/oesterreich_zahlen_daten_fakten/index.html
1.0;1.0;000000001;0.0;STATISTIK AUSTRIA;https://www.statistik.at/;http://www.statistik.at;https://www.statistik.at/web_de/services/oesterreichischerzahlenspiegel/index.html
1.0;1.0;000000001;0.0;STATISTIK AUSTRIA;https://www.statistik.at/;http://www.statistik.at;https://www.statistik.at/web_de/services/stat_jahrbuch/index.html
1.0;1.0;000000001;0.0;STATISTIK AUSTRIA;https://www.statistik.at/;http://www.statistik.at;https://www.statistik.at/web_de/services/neu/index.html
1.0;1.0;000000001;0.0;STATISTIK AUSTRIA;https://www.statistik.at/;http://www.statistik.at;https://www.statistik.at/web_de/services/publikationen/index.html
1.0;1.0;000000001;0.0;STATISTIK AUSTRIA;https://www.statistik.at/;http://www.statistik.at;https://www.statistik.at/web_de/services/newsletter_anmeldung/index.html
1.0;1.0;000000001;0.0;STATISTIK AUSTRIA;https://www.statistik.at/;http://www.statistik.at;https://www.statistik.at/web_de/sitemap/index.html
1.0;1.0;000000001;0.0;STATISTIK AUSTRIA;https://www.statistik.at/;http://www.statistik.at;https://www.statistik.at/web_de/index_a_z/index.html
1.0;1.0;000000001;0.0;STATISTIK AUSTRIA;https://www.statistik.at/;http://www.statistik.at;https://www.statistik.at/web_de/presse/rss/index.html
1.0;1.0;000000001;0.0;STATISTIK AUSTRIA;https://www.statistik.at/;http://www.statistik.at;https://www.statistik.at/web_de/ueber_uns/so_kommen_sie_zu_uns/index.html
1.0;0.0;000000001;2.0;STATISTIK AUSTRIA;http://www.statistik-austria.at/;http://www.statistik.at;http://www.statistik-austria.at/web_de/statistiken/index.html
1.0;0.0;000000001;2.0;STATISTIK AUSTRIA;http://www.statistik-austria.at/;http://www.statistik.at;http://www.statistik-austria.at/web_de/kontakt/index.html
1.0;0.0;000000001;2.0;STATISTIK AUSTRIA;http://www.statistik-austria.at/;http://www.statistik.at;http://www.statistik-austria.at/web_de/rechtlicher_hinweis/index.html
1.0;0.0;000000001;2.0;STATISTIK AUSTRIA;http://www.statistik-austria.at/;http://www.statistik.at;http://www.statistik-austria.at/web_en/statistics/index.html
1.0;0.0;000000001;2.0;STATISTIK AUSTRIA;http://www.statistik-austria.at/;http://www.statistik.at;http://www.statistik-austria.at/web_de/nomenu/suchergebnisse/index.html?advForm=true
